Serial number,Price,Area(house sq.ft),Location
5724,2400000,595,Nala Sopara
5725,2500000,594,Nala Sopara
5726,2300000,585,Nala Sopara
5727,2750000,585,Nala Sopara
5728,2500000,590,Nalasopara West
5729,2150000,525,Nala Sopara
5730,2900000,585,Nalasopara West
5731,2255000,580,Nalasopara West
5732,2310000,590,Nala Sopara
5733,2600000,585,Nala Sopara
5734,2700000,615,Nalasopara West
5735,2400000,590,Nala Sopara
5736,2320000,570,Nala Sopara
5737,2400000,590,Nalasopara West
5738,2650000,520,Nalasopara West
5739,4099000,850,Nalasopara West
5740,2700000,535,Nala Sopara
5741,2500000,445,Nala Sopara
5742,2200000,500,Nalasopara West
5743,2650000,630,Nala Sopara
5744,2150000,580,Nala Sopara
5745,2700000,630,Nalasopara West
5746,2250000,525,Nalasopara West
5747,2150000,500,Nalasopara West
5748,2300000,560,Nala Sopara
5749,2250000,580,Nala Sopara
5750,2500000,555,Nala Sopara
5751,2440000,585,Nala Sopara
5752,2500000,545,Nala Sopara
5753,2300000,560,Nala Sopara
5754,2550000,355,Nalasopara West
5755,2500000,620,Nalasopara West
5756,2300000,590,Nalasopara West
5757,2400000,575,Nala Sopara
5758,2150000,580,Nala Sopara
5759,2450000,585,Nala Sopara
5760,2156000,580,Nala Sopara
5761,2400000,594,Nala Sopara
5762,2305000,555,Nala Sopara
5763,13000000,750,Jogeshwari West
5764,13000000,750,Jogeshwari West
5765,31000000,1825,Nerul
5766,14500000,1100,Thane West
5767,22000000,1800,Belapur
5768,14000000,1225,Belapur
5769,14600000,829,Kandivali West
5770,9800000,720,Kandivali West
5771,13899999,893,Kandivali West
5772,3400000,380,Mira Road East
5773,9800000,600,Goregaon West
5774,15100000,1050,Borivali West
5775,42600000,2000,Nerul
5776,4000000,720,Kalyan West
5777,16000000,650,Andheri West
5778,19500000,1000,Andheri West
5779,15000000,650,Andheri West
5780,15000000,650,Andheri West
5781,4300000,595,Kalyan West
5782,8600000,575,Kandivali East
5783,10500000,999,Kalyan West
5784,13000000,510,Parel
5785,8500000,450,Santacruz East
5786,3200000,390,Kalyan West
5787,19800000,677,Malad West
5788,18000000,614,Malad West
5789,3100000,827,Ambernath East
5790,17000000,1020,Chembur
5791,3400000,407,Naigaon East
5792,17500000,1050,Juhu
5793,12000000,610,Kandivali West
5794,8600000,900,Thane West
5795,18500000,1100,Borivali West
5796,23000000,907,Kandivali West
5797,47500000,2085,Goregaon East
5798,3700000,550,Taloja
5799,2799000,334,Thane West
5800,2599000,334,Thane West
5801,48000000,2100,Santacruz West
5802,74500000,3600,Goregaon East
5803,24500000,906,Wadala
5804,16399999,808,Thane West
5805,8200000,450,Thane West
5806,39600000,1753,Thane West
5807,26800000,1324,Thane West
5808,11900000,598,Thane West
5809,20299999,991,Thane West
5810,15500000,761,Thane West
5811,19500000,944,Thane West
5812,13000000,632,Thane West
5813,7100000,1059,Ulwe
5814,18000000,950,Malad West
5815,2650000,420,Ulwe
5816,6600000,850,Mira Road East
5817,7000000,950,Mira Road East
5818,8100000,372,Borivali East
5819,17000000,747,Santacruz East
5820,4179999,790,Koproli
5821,4050000,810,Koproli
5822,4170000,850,Koproli
5823,38500000,942,Khar West
5824,4200000,870,Koproli
5825,4150000,990,Koproli
5826,2700000,400,Ulwe
5827,7500000,950,Kharghar
5828,6500000,650,Kharghar
5829,4000000,310,Malad West
5830,10000000,1335,Ulwe
5831,9499000,580,Borivali West
5832,13000000,685,Kandivali West
5833,14000000,850,Kandivali West
5834,18000000,780,Kandivali West
5835,22500000,980,Borivali West
5836,6100000,1035,Karanjade
5837,12500000,1238,Ghatkopar West
5838,16500000,1350,Ghatkopar West
5839,15100000,1238,Ghatkopar West
5840,12500000,1238,Ghatkopar West
5841,16500000,1350,Ghatkopar West
5842,14800000,1200,Ghansoli
5843,8200000,900,Ghansoli
5844,27000000,1815,Malad West
5845,11000000,825,Chembur
5846,9300000,1050,Kharghar
5847,14000000,580,Ville Parle East
5848,19000000,1150,Kanjurmarg
5849,13500000,1056,Seawoods
5850,13500000,1056,Seawoods
5851,14000000,1055,Seawoods
5852,4600000,640,Dombivli (West)
5853,4400000,600,Dombivli (West)
5854,2400000,575,Nala Sopara
5855,13500000,1190,Kharghar
5856,15500000,1150,Kharghar
5857,23700000,1001,Mulund West
5858,5999000,645,Thane West
5859,4299000,615,Thane West
5860,5999000,905,Thane West
5861,5999000,902,Thane West
5862,5990000,902,Thane West
5863,3200000,950,Kewale
5864,19500000,1600,Kharghar
5865,16500000,650,Mulund West
5866,18000000,850,Mulund West
5867,16500000,850,Mulund West
5868,11500000,1450,Ulwe
5869,9500000,1100,Ulwe
5870,4349000,870,Koproli
5871,3200000,890,Kewale
5872,4800000,1600,Panvel
5873,4200000,870,Koproli
5874,4500000,870,Kewale
5875,2100000,590,Koproli
5876,4600000,850,Koproli
5877,2600000,400,Ulwe
5878,5800000,650,Kharghar
5879,11500000,1075,Koper Khairane
5880,17000000,1200,Ghansoli
5881,8500000,700,Ghansoli
5882,12500000,802,Andheri East
5883,14000000,652,Andheri East
5884,25000000,1350,Andheri East
5885,14000000,650,Andheri East
5886,18500000,1020,Andheri East
5887,21000000,1050,Andheri East
5888,12000000,864,Andheri East
5889,36500000,1950,Andheri East
5890,12400000,650,Andheri East
5891,17900000,1100,Andheri East
5892,15000000,1395,Wadala
5893,9000000,535,Kandivali East
5894,16000000,1200,Chembur
5895,7600000,975,Mira Road East
5896,7600000,975,Mira Road East
5897,5500000,565,Kalwa
5898,6190000,756,Mira Road East
5899,7800000,700,Malad West
5900,58500000,2500,Powai
5901,7400000,880,Panvel
5902,40300000,1750,Powai
5903,13000000,1075,Koper Khairane
5904,35000000,960,Santacruz West
5905,6500000,1100,Beturkar Pada
5906,13000000,1150,Thane West
5907,3188000,797,Ambernath West
5908,15100000,957,Thane West
5909,30000000,3500,Kharghar
5910,30000000,3500,Kharghar
5911,11000000,1545,Kalyan West
5912,28500000,3500,Kharghar
5913,27500000,840,vile parle west
5914,30000000,1195,Andheri West
5915,2300000,640,Virar
5916,2300000,640,Virar
5917,8900000,1017,Mira Road East
5918,2000000,525,Nala Sopara
5919,2800000,555,Dronagiri
5920,7150000,1060,Kalyan East
5921,2600000,530,Dronagiri
5922,2600000,385,Syndicate
5923,7000000,1060,Kalyan East
5924,7200000,1060,Kalyan East
5925,4250000,640,Kamothe
5926,39000000,1340,Powai
5927,18200000,970,Powai
5928,2300000,350,Kalyan West
5929,11000000,580,Borivali West
5930,3800000,300,Andheri East
5931,3800000,300,Andheri East
5932,4000000,300,Andheri East
5933,3400000,550,Koproli
5934,3300000,550,Koproli
5935,3200000,550,Koproli
5936,3500000,550,Koproli
5937,4700000,650,Koproli
5938,4600000,650,Koproli
5939,4500000,650,Koproli
5940,12000000,750,Vikroli East
5941,12000000,750,Vikroli East
5942,4275000,660,Kamothe
5943,4250000,650,Kamothe
5944,4200000,640,Kamothe
5945,17500000,1300,Dahisar
5946,12000000,900,Santacruz East
5947,18000000,1000,Vashi
5948,17000000,900,Borivali West
5949,25000000,1250,Borivali West
5950,91800000,2600,Nerul
5951,91800000,2600,Nerul
5952,3061000,972,Badlapur East
5953,2116000,672,Badlapur East
5954,2063000,655,Badlapur East
5955,2929000,930,Badlapur East
5956,2750000,700,Kalyan West
5957,3900000,650,Kalyan West
5958,3100000,400,Goregaon East
5959,8500000,450,Thane West
5960,22000000,1000,Borivali West
5961,4200000,555,Kalyan West
5962,5599000,950,Kalyan West
5963,5200000,950,Kalyan West
5964,7998999,1060,Kalyan West
5965,3150000,585,Kalyan West
5966,3300000,600,Kalyan West
5967,6000000,982,Kalyan West
5968,4699000,710,Gandhar Nagar
5969,5299000,860,Kalyan West
5970,10100000,1431,Kalyan West
5971,7998999,1080,Kalyan West
5972,3300000,607,Kalyan West
5973,3999000,688,Kalyan West
5974,4999000,768,Kalyan West
5975,4499000,810,Kalyan West
5976,4099000,565,Kalyan West
5977,3699000,650,Kalyan West
5978,4200000,650,Kalyan West
5979,4500000,810,Kalyan West
5980,4100000,650,Kalyan West
5981,4100000,650,Kalyan West
5982,6300000,964,Kalyan West
5983,4999000,750,Kalyan West
5984,3250000,600,Kalyan West
5985,4500000,1000,Kalyan West
5986,5500000,966,Kalyan West
5987,9200000,600,Chembur
5988,9700000,1150,Ulwe
5989,3500000,687,Ulwe
5990,13000000,880,Jogeshwari West
5991,4000000,679,Ulwe
5992,7500000,1155,Ulwe
5993,7500000,1055,Ulwe
5994,3800000,667,Ulwe
5995,4800000,687,Ulwe
5996,10800000,1026,Dahisar East
5997,8750000,792,Dahisar East
5998,4700000,500,Mira Road East
5999,5600000,560,Mira Road East
6000,5700000,540,Mira Road East
6001,46500000,1250,Andheri West
6002,7200000,650,Thane West
6003,4800000,550,Thane West
6004,16000000,970,Powai
6005,16000000,1150,Chembur
6006,4500000,650,Taloja
6007,12000000,1375,Kharghar
6008,7800000,1103,Kamothe
6009,7500000,1155,Ulwe
6010,4600000,685,Ulwe
6011,2100000,582,Nala Sopara
6012,13899999,1200,Marol
6013,13000000,1350,Ulwe
6014,16200000,810,Powai
6015,12500000,680,Kandivali West
6016,7800000,960,Mira Road East
6017,8900000,750,Thane West
6018,8300000,750,Thane West
6019,7000000,750,Panvel
6020,12500000,765,Kandivali East
6021,18000000,1120,Kandivali East
6022,25000000,1750,Kandivali East
6023,25000000,1313,Powai
6024,17000000,1400,Sanpada
6025,10000000,1234,Kharghar
6026,3488000,660,Virar West
6027,20000000,925,Borivali West
6028,12000000,525,Borivali West
6029,11500000,575,Borivali West
6030,3000000,450,Dombivli (West)
6031,19000000,1600,Kharghar
6032,8192000,703,Thane West
6033,5401000,461,Thane West
6034,6798999,577,Thane West
6035,4801000,416,Thane West
6036,120000000,3000,Shastri Nagar
6037,6200000,700,Ulwe
6038,3200000,620,Karanjade
6039,15500000,1515,Kharghar
6040,37500000,1750,Kharghar
6041,21000000,1900,Kharghar
6042,55000000,2000,Bandra East
6043,8900000,1100,Ulwe
6044,5300000,325,Borivali West
6045,4500000,325,Byculla
6046,8800000,1050,Mira Road East
6047,9700000,560,Borivali West
6048,13700000,663,Thane West
6049,8995000,630,Mira Road East
6050,8978000,629,Mira Road East
6051,10600000,720,Mira Road East
6052,11500000,789,Mira Road East
6053,5950000,769,Mira Road East
6054,2057000,605,Boisar
6055,3722999,1095,Boisar
6056,3988000,1108,Boisar
6057,3308000,973,Boisar
6058,3661000,1077,Boisar
6059,6152000,769,Mira Road East
6060,3459000,362,Virar
6061,4371000,510,Virar
6062,3574000,374,Virar
6063,4584000,535,Virar
6064,3326000,348,Virar
6065,3300000,637,Dombivali
6066,6500000,550,Thane West
6067,2300000,400,Naigaon East
6068,5600000,600,Dahisar
6069,6800000,605,Kharghar
6070,2200000,585,Nala Sopara
6071,10000000,1120,Kharghar
6072,10000000,1120,Kharghar
6073,2200000,550,Nala Sopara
6074,10500000,1140,Ulwe
6075,14600000,850,Thane West
6076,3000000,830,Nala Sopara
6077,33500000,912,Andheri West
6078,33500000,2040,Seawoods
6079,8500000,1050,Kharghar
6080,12000000,1150,Ulwe
6081,12000000,1150,Ulwe
6082,39900000,2500,Borivali East
6083,9300000,600,Malad West
6084,13799999,1000,Malad West
6085,12000000,1580,Ulwe
6086,11000000,1650,Ulwe
6087,6500000,735,Ulwe
6088,25000000,1850,Belapur
6089,24000000,660,Andheri West
6090,4200000,455,Dombivali
6091,3400000,580,Panvel
6092,5900000,950,Panvel
6093,14800000,1460,Mira Road East
6094,22500000,1050,Andheri West
6095,50000000,2300,Andheri West
6096,46000000,2580,Thane West
6097,80000000,2590,Andheri West
6098,29700000,2015,Thane West
6099,40000000,1295,Andheri West
6100,17500000,1075,Kandivali West
6101,6500000,670,Ghansoli
6102,6500000,385,Mulund East
6103,65000000,2200,Bandra West
6104,2700000,610,Koproli
6105,2600000,610,Koproli
6106,9500000,575,Mulund East
6107,3400000,610,Koproli
6108,20700000,1450,Mulund East
6109,10500000,956,Thane West
6110,10500000,956,Thane West
6111,2500000,590,Koproli
6112,3100000,600,Koproli
6113,40000000,950,Juhu
6114,4200000,1100,Koproli
6115,3400000,590,Koproli
6116,3300000,590,Koproli
6117,3200000,630,Koproli
6118,4200000,700,Koproli
6119,3200000,460,Koproli
6120,11500000,720,Andheri East
6121,18000000,900,Andheri East
6122,23500000,1035,Kandivali West
6123,4260000,695,Padle Gaon
6124,4600000,670,Koproli
6125,4500000,690,Koproli
6126,4800000,670,Koproli
6127,7500000,650,Thane West
6128,7500000,650,Thane West
6129,5350000,610,Mira Road East
6130,19500000,1800,Koper Khairane
6131,25000000,1800,Vashi
6132,47500000,2050,Vashi
6133,4200000,544,Goregaon East
6134,6000000,349,Mira Road East
6135,7800000,534,Mira Road East
6136,9800000,786,Mira Road East
6137,6450000,426,Mira Road East
6138,9500000,583,Mira Road East
6139,7600000,455,Mira Road East
6140,9600000,633,Mira Road East
6141,8500000,1098,Mira Road East
6142,7700000,505,Mira Road East
6143,6100000,365,Mira Road East
6144,6500000,693,Mira Road East
6145,7900000,538,Mira Road East
6146,8300000,981,Mira Road East
6147,12000000,1386,Mira Road East
6148,9700000,645,Mira Road East
6149,7700000,1010,Kamothe
6150,8600000,1177,Kamothe
6151,5500000,700,Ulwe
6152,8500000,950,Koper Khairane
6153,12800000,750,Thane West
6154,13200000,1548,Ulwe
6155,9400000,1250,Ulwe
6156,10000000,1180,Ulwe
6157,8400000,952,Airoli
6158,18000000,610,matunga east
6159,26000000,1200,Andheri West
6160,22500000,1040,Andheri West
6161,85000000,2100,Ville Parle East
6162,12000000,550,Santacruz East
6163,12000000,550,Santacruz East
6164,27000000,1281,Seawoods
6165,35000000,1650,Seawoods
6166,70000000,4250,Seawoods
6167,23000000,1850,Seawoods
6168,16000000,1054,Kanjurmarg
6169,5950000,540,Thane West
6170,8000000,600,Thane West
6171,22500000,1281,Seawoods
6172,7500000,528,Koper Khairane
6173,16200000,1057,Andheri West
6174,16800000,830,Goregaon West
6175,8400000,950,Panvel
6176,9500000,1200,Panvel
6177,9200000,1150,Panvel
6178,11500000,1026,Dahisar East
6179,12500000,989,Koper Khairane
6180,10200000,927,Dahisar East
6181,7500000,385,Malad East
6182,14000000,1050,Malad West
6183,9000000,1145,Ulwe
6184,25800000,890,Borivali East
6185,13000000,1050,Malad West
6186,13000000,500,Borivali West
6187,23000000,1800,Kharghar
6188,23500000,1850,Belapur
6189,23000000,1850,Belapur
6190,13000000,1050,Kharghar
6191,9500000,450,Borivali West
6192,9500000,450,Borivali West
6193,2000000,820,Boisar
6194,2200000,820,Boisar
6195,24000000,828,Kandivali West
6196,9500000,750,Malad West
6197,3000000,330,Kalwa
6198,23000000,950,Andheri West
6199,2520000,630,Ambernath West
6200,2576000,644,Ambernath West
6201,2836000,709,Ambernath West
6202,240000000,3000,Bandra West
6203,18500000,980,Goregaon West
6204,2520000,630,Ambernath West
6205,2576000,644,Ambernath West
6206,3064000,766,Ambernath West
6207,3188000,797,Ambernath West
6208,19000000,980,Goregaon West
6209,19000000,980,Goregaon West
6210,25000000,1600,Vashi
6211,30000000,1212,Vashi
6212,4800000,250,Andheri East
6213,8500000,1300,Panvel
6214,8000000,1200,Panvel
6215,4400000,550,Panvel
6216,4500000,650,Panvel
6217,23500000,1100,Andheri West
6218,47500000,1650,Prabhadevi
6219,5250000,679,Ulwe
6220,3900000,724,Taloja
6221,19500000,1278,Chembur
6222,4100000,645,Karanjade
6223,9400000,650,Malad West
6224,18000000,1278,Chembur
6225,18000000,1278,Chembur
6226,19000000,721,Kandivali West
6227,19000000,721,Kandivali West
6228,19100000,1278,Chembur
6229,19500000,1435,Goregaon West
6230,13500000,1635,Ulwe
6231,13799999,1635,Ulwe
6232,11500000,1260,Ulwe
6233,16500000,1240,Ghansoli
6234,3500000,450,Badlapur East
6235,9800000,660,Kandivali East
6236,14800000,1660,Ulwe
6237,13500000,1385,Ulwe
6238,3500000,650,Sector-8 Ulwe
6239,9300000,960,Mira Road East
6240,3800000,890,Virar
6241,30000000,2000,Vashi
6242,8600000,1150,Kamothe
6243,8200000,1109,Kamothe
6244,9000000,1125,Panvel
6245,5400000,675,Mira Road East
6246,10000000,475,Andheri East
6247,4000000,680,Karanjade
6248,8400000,660,Airoli
6249,7300000,600,Airoli
6250,4350000,660,Thane West
6251,5800000,660,Ghansoli
6252,26000000,1250,Goregaon West
6253,14600000,850,Thane West
6254,30000000,1815,Malad West
6255,8700000,1158,Ulwe
6256,10600000,644,Mulund West
6257,8700000,595,Borivali East
6258,28500000,1289,Goregaon West
6259,37700000,1556,Goregaon West
6260,11500000,1550,Ulwe
6261,29000000,1475,Kandivali East
6262,12500000,1570,Ulwe
6263,9000000,1155,Ulwe
6264,8800000,1157,Ulwe
6265,8300000,1157,Ulwe
6266,9800000,1165,Ulwe
6267,8300000,1140,Ulwe
6268,8500000,1155,Ulwe
6269,9000000,1225,Ghansoli
6270,6500000,650,Kharghar
6271,22500000,768,Andheri West
6272,22500000,768,Andheri West
6273,5800000,650,Ulwe
6274,7700000,1162,Kharghar
6275,8000000,879,Ulwe
6276,9500000,1200,Ulwe
6277,10000000,650,Goregaon West
6278,3600000,500,Dombivali East
6279,79000000,3300,Goregaon East
6280,4400000,550,Mira Road East
6281,22000000,1200,Andheri West
6282,9200000,1165,Ulwe
6283,11000000,550,Mulund East
6284,11000000,1250,Sector 17 Ulwe
6285,8200000,1100,Ulwe
6286,2650000,380,Dombivli (West)
6287,30000000,2000,Vashi
6288,9100000,600,Mulund West
6289,9100000,600,Mulund West
6290,33000000,1700,Mulund East
6291,33500000,1650,Mulund East
6292,19200000,1150,Borivali West
6293,13000000,800,Kandivali West
6294,10500000,575,Kandivali West
6295,6500000,380,Borivali West
6296,7500000,435,Borivali West
6297,17000000,1100,Kandivali West
6298,12300000,525,Kandivali West
6299,12000000,750,Kandivali West
6300,17500000,650,Borivali West
6301,11500000,585,Borivali West
6302,10000000,610,Kandivali West
6303,18000000,2250,Kamothe
6304,17000000,2250,Kamothe
6305,16000000,2200,Kamothe
6306,9400000,1800,Kamothe
6307,9600000,1500,Kamothe
6308,9500000,1400,Kamothe
6309,8000000,930,Kamothe
6310,7700000,1100,Kamothe
6311,7500000,950,Kamothe
6312,8000000,1150,Kamothe
6313,7500000,1110,Kamothe
6314,15000000,1500,Koper Khairane
6315,8400000,1010,Panvel
6316,8700000,1200,Panvel
6317,8400000,1050,Panvel
6318,8500000,1110,Panvel
6319,5500000,580,Kharghar
6320,8000000,1050,Kamothe
6321,16500000,1100,Jogeshwari West
6322,2650000,610,Vasai
6323,5800000,550,Thane West
6324,19800000,1200,Andheri East
6325,10500000,590,Malad West
6326,39000000,1600,Malad West
6327,5900000,350,Kandivali West
6328,26500000,1250,Malad East
6329,13000000,1220,Kharghar
6330,27000000,1250,Malad East
6331,39500000,940,Ville Parle West
6332,39000000,940,Ville Parle West
6333,38500000,985,Ville Parle West
6334,38500000,985,Ville Parle West
